t,lsm0_x,lsm0_y,lsm0_z,lsm1_x,lsm1_y,lsm1_z,i3g0_x,i3g0_y,i3g0_z,i3g1_x,i3g1_y,i3g1_z,fused_x,fused_y,fused_z
58.2967476844788,-0.007,-0.005,-0.004,0.003,-0.005,0.008,-0.011,-0.002,-0.015,0.007,0.001,-0.007,-0.002,-0.003,-0.004
59.0638267993927,-0.002,-0.008,-0.002,0.009,-0.004,0.002,-0.004,0.001,-0.02,0.002,-0.004,-0.011,0.001,-0.004,-0.008
59.8596298694611,-0.005,-0.008,-0.006,0.005,-0.005,0.004,-0.014,-0.001,-0.011,0.005,-0.001,-0.009,-0.002,-0.004,-0.006
60.62007188797,-0.01,-0.006,-0.004,0.004,-0.004,0.006,-0.007,-0.003,-0.016,0.004,-0.002,-0.009,-0.002,-0.004,-0.006
61.4239327907562,-0.005,-0.007,-0.005,0.003,-0.007,0.005,-0.009,-0.005,-0.018,0.007,-0.001,-0.004,-0.001,-0.005,-0.005
62.1958317756653,-0.009,-0.009,-0.004,0.002,-0.009,0.002,-0.005,0.001,-0.015,0.006,0.002,-0.01,-0.002,-0.004,-0.007
62.9667608737946,-0.004,-0.01,-0.004,0.003,-0.004,0.006,-0.008,-0.001,-0.015,0.004,0,-0.005,-0.001,-0.004,-0.004
63.7662599086761,-0.009,-0.01,-0.003,0.004,-0.004,0.006,-0.011,-0,-0.014,0,-0.006,-0.011,-0.004,-0.005,-0.005
64.5302319526672,-0.011,-0.008,-0.005,0.008,-0.002,0.003,-0.009,-0,-0.016,0,-0.004,-0.012,-0.003,-0.003,-0.008
65.2886619567871,-0.01,-0.006,-0.005,0.006,-0.002,0.006,-0.008,-0.001,-0.014,0.003,-0.001,-0.003,-0.002,-0.002,-0.004
66.0876040458679,-0.006,-0.006,-0.005,0.006,-0.004,0.002,-0.005,-0.004,-0.01,0.002,-0,-0.006,-0.001,-0.004,-0.005
66.8524858951569,-0.002,-0.011,-0.002,0.003,-0.002,0.006,-0.012,0.001,-0.016,0.006,-0.003,-0.008,-0.001,-0.004,-0.005
67.6136689186096,-0.005,-0.005,-0.003,0.005,-0.003,0.004,-0.009,0,-0.017,0.004,-0.001,-0.013,-0.001,-0.002,-0.007
68.3905620574951,-0.008,-0.005,-0.005,0.006,-0.006,0.005,-0.009,-0.001,-0.018,0.004,-0.001,-0.009,-0.002,-0.003,-0.007
69.1799237728119,-0.009,-0.007,-0.004,0.008,-0.005,0.004,-0.007,-0.005,-0.016,0.003,-0.001,-0.005,-0.001,-0.005,-0.005
69.9613509178162,-0.006,-0.006,-0.003,0.007,-0.003,0.004,-0.01,-0.007,-0.016,0.004,0.002,-0.003,-0.002,-0.004,-0.005
70.7322587966919,-0.007,-0.007,-0.002,0.005,-0.002,0.005,-0.011,-0.001,-0.015,0.003,-0.002,-0.007,-0.003,-0.003,-0.005
71.5159778594971,-0.007,-0.006,-0.004,0.004,-0.004,0.005,-0.01,0,-0.014,0.007,-0.003,-0.009,-0.001,-0.003,-0.005
72.2835140228271,-0.005,-0.01,-0.005,0.007,-0.004,0.005,-0,-0.003,-0.013,0.006,-0.001,-0.008,0.002,-0.004,-0.005
73.0496890544891,-0.006,-0.009,-0.004,0.005,-0.004,0.006,-0.013,-0.005,-0.016,0.007,0.003,-0.008,-0.002,-0.004,-0.006
73.8494358062744,-0.009,-0.007,-0.004,0.004,-0.002,0.006,-0.008,-0.005,-0.017,0.008,-0.002,-0.007,-0.001,-0.004,-0.005
74.6152358055115,-0.003,-0.008,-0.006,0.003,-0.003,0.005,-0.011,-0.002,-0.014,0.007,0.002,-0.011,-0.001,-0.003,-0.006
75.3706629276276,-0.007,-0.007,-0.001,0.004,-0.003,0.004,-0.008,0.002,-0.017,0.006,0,-0.006,-0.002,-0.002,-0.005
76.1564037799835,-0.006,-0.014,-0.006,0.002,-0.003,0.006,-0.012,-0.002,-0.014,0.002,-0.001,-0.01,-0.004,-0.005,-0.006
76.9504060745239,-0.009,-0.007,-0.002,0.001,-0.003,0.005,-0.011,0.001,-0.011,0.01,-0.001,-0.01,-0.002,-0.003,-0.004
